,site_key,prod_key,Date,Time,sum,difference
84,30000000674,1000000000009,2023-10-11,12:00:00,11.0,11.0
85,30000000674,1000000000009,2023-10-11,12:00:00,3.0,3.0
86,30000000674,1000000000009,2023-10-11,00:00:00,38.0,38.0
87,30000000674,1000000000009,2023-10-13,00:00:00,29.0,29.0
88,30000000674,1000000000009,2023-10-14,12:00:00,19.0,19.0
89,30000000674,1000000000009,2023-10-14,00:00:00,50.0,50.0
90,30000000674,1000000000009,2023-10-15,12:00:00,25.0,25.0
91,30000000674,1000000000009,2023-10-15,00:00:00,53.0,53.0
92,30000000674,1000000000009,2023-10-16,12:00:00,26.0,26.0
93,30000000674,1000000000009,2023-10-16,00:00:00,16.0,16.0
94,30000000674,1000000000009,2023-10-17,12:00:00,14.0,14.0
95,30000000674,1000000000009,2023-10-17,00:00:00,28.0,28.0
96,30000000674,1000000000009,2023-10-18,12:00:00,19.0,19.0
97,30000000674,1000000000009,2023-10-18,00:00:00,35.0,35.0
98,30000000674,1000000000009,2023-10-19,12:00:00,15.0,15.0
99,30000000674,1000000000009,2023-10-19,00:00:00,31.0,31.0
100,30000000674,1000000000009,2023-10-20,00:00:00,15.0,15.0
101,30000000674,1000000000009,2023-10-22,12:00:00,11.0,11.0
102,30000000674,1000000000009,2023-10-22,00:00:00,59.0,59.0
103,30000000674,1000000000009,2023-10-23,12:00:00,29.0,29.0
104,30000000674,1000000000009,2023-10-23,00:00:00,27.0,27.0
105,30000000674,1000000000009,2023-10-24,12:00:00,16.0,16.0
106,30000000674,1000000000009,2023-10-24,12:00:00,3.0,3.0
107,30000000674,1000000000009,2023-10-24,00:00:00,17.0,17.0
108,30000000674,1000000000009,2023-10-25,12:00:00,12.0,12.0
109,30000000674,1000000000009,2023-10-25,00:00:00,5.0,5.0
110,30000000674,1000000000009,2023-10-26,12:00:00,4.0,4.0
111,30000000674,1000000000009,2023-10-26,00:00:00,32.0,32.0
112,30000000674,1000000000009,2023-10-27,12:00:00,10.0,10.0
113,30000000674,1000000000009,2023-10-27,00:00:00,38.0,38.0
114,30000000674,1000000000009,2023-10-28,12:00:00,17.0,17.0
115,30000000674,1000000000009,2023-10-28,00:00:00,40.0,40.0
116,30000000674,1000000000009,2023-10-29,12:00:00,18.0,18.0
117,30000000674,1000000000009,2023-10-29,00:00:00,39.0,39.0
118,30000000674,1000000000009,2023-10-30,12:00:00,8.0,8.0
119,30000000674,1000000000009,2023-10-30,00:00:00,13.0,13.0
120,30000000674,1000000000009,2023-10-31,12:00:00,25.0,25.0
121,30000000674,1000000000009,2023-10-31,00:00:00,25.0,25.0
122,30000000674,1000000000031,2023-10-01,12:00:00,559.0,559.0
123,30000000674,1000000000031,2023-10-01,00:00:00,1354.0,1014.0
124,30000000674,1000000000031,2023-10-02,12:00:00,382.0,382.0
125,30000000674,1000000000031,2023-10-02,00:00:00,788.0,448.0
126,30000000674,1000000000031,2023-10-03,12:00:00,214.0,214.0
127,30000000674,1000000000031,2023-10-03,00:00:00,786.0,446.0
128,30000000674,1000000000031,2023-10-04,12:00:00,273.0,273.0
129,30000000674,1000000000031,2023-10-04,00:00:00,1068.0,728.0
130,30000000674,1000000000031,2023-10-05,12:00:00,345.0,345.0
131,30000000674,1000000000031,2023-10-05,00:00:00,1305.0,965.0
132,30000000674,1000000000031,2023-10-06,12:00:00,292.0,292.0
133,30000000674,1000000000031,2023-10-06,00:00:00,928.0,588.0
134,30000000674,1000000000031,2023-10-07,12:00:00,482.0,482.0
135,30000000674,1000000000031,2023-10-07,00:00:00,1524.0,1184.0
136,30000000674,1000000000031,2023-10-08,12:00:00,505.0,505.0
137,30000000674,1000000000031,2023-10-08,00:00:00,1640.0,1300.0
138,30000000674,1000000000031,2023-10-09,12:00:00,261.0,261.0
139,30000000674,1000000000031,2023-10-09,00:00:00,770.0,430.0
140,30000000674,1000000000031,2023-10-10,12:00:00,444.0,444.0
141,30000000674,1000000000031,2023-10-10,00:00:00,862.0,522.0
142,30000000674,1000000000031,2023-10-11,12:00:00,516.0,516.0
143,30000000674,1000000000031,2023-10-11,00:00:00,1102.0,762.0
144,30000000674,1000000000031,2023-10-12,12:00:00,339.0,339.0
145,30000000674,1000000000031,2023-10-12,00:00:00,966.0,626.0
146,30000000674,1000000000031,2023-10-13,12:00:00,335.0,335.0
147,30000000674,1000000000031,2023-10-13,00:00:00,783.0,443.0
148,30000000674,1000000000031,2023-10-14,12:00:00,405.0,405.0
149,30000000674,1000000000031,2023-10-14,00:00:00,1287.0,947.0
150,30000000674,1000000000031,2023-10-15,12:00:00,466.0,466.0
151,30000000674,1000000000031,2023-10-15,00:00:00,1484.0,1144.0
152,30000000674,1000000000031,2023-10-16,12:00:00,244.0,244.0
153,30000000674,1000000000031,2023-10-16,00:00:00,1080.0,740.0
154,30000000674,1000000000031,2023-10-17,12:00:00,389.0,389.0
155,30000000674,1000000000031,2023-10-17,00:00:00,808.0,468.0
156,30000000674,1000000000031,2023-10-18,12:00:00,640.0,640.0
157,30000000674,1000000000031,2023-10-18,00:00:00,630.0,290.0
158,30000000674,1000000000031,2023-10-19,12:00:00,351.0,351.0
159,30000000674,1000000000031,2023-10-19,00:00:00,913.0,573.0
160,30000000674,1000000000031,2023-10-20,12:00:00,415.0,415.0
161,30000000674,1000000000031,2023-10-20,00:00:00,992.0,652.0
162,30000000674,1000000000031,2023-10-21,12:00:00,592.0,592.0
163,30000000674,1000000000031,2023-10-21,00:00:00,1693.0,1353.0
164,30000000674,1000000000031,2023-10-22,12:00:00,567.0,567.0
165,30000000674,1000000000031,2023-10-22,00:00:00,1580.0,1240.0
166,30000000674,1000000000031,2023-10-23,12:00:00,336.0,336.0
167,30000000674,1000000000031,2023-10-23,00:00:00,739.0,399.0
168,30000000674,1000000000031,2023-10-24,12:00:00,479.0,479.0
169,30000000674,1000000000031,2023-10-24,00:00:00,751.0,411.0
170,30000000674,1000000000031,2023-10-25,12:00:00,411.0,411.0
171,30000000674,1000000000031,2023-10-25,00:00:00,951.0,611.0
172,30000000674,1000000000031,2023-10-26,12:00:00,542.0,542.0
173,30000000674,1000000000031,2023-10-26,00:00:00,603.0,263.0
174,30000000674,1000000000031,2023-10-27,12:00:00,651.0,651.0
175,30000000674,1000000000031,2023-10-27,00:00:00,642.0,302.0
176,30000000674,1000000000031,2023-10-28,12:00:00,480.0,480.0
177,30000000674,1000000000031,2023-10-28,00:00:00,1263.0,923.0
178,30000000674,1000000000031,2023-10-29,12:00:00,583.0,583.0
179,30000000674,1000000000031,2023-10-29,00:00:00,1382.0,1042.0
180,30000000674,1000000000031,2023-10-30,12:00:00,418.0,418.0
181,30000000674,1000000000031,2023-10-30,00:00:00,760.0,420.0
182,30000000674,1000000000031,2023-10-31,12:00:00,547.0,547.0
183,30000000674,1000000000031,2023-10-31,00:00:00,825.0,485.0
184,30000000674,1000000000032,2023-10-01,12:00:00,631.0,631.0
185,30000000674,1000000000032,2023-10-01,00:00:00,1935.0,1595.0
186,30000000674,1000000000032,2023-10-02,12:00:00,571.0,571.0
187,30000000674,1000000000032,2023-10-02,00:00:00,820.0,480.0
188,30000000674,1000000000032,2023-10-03,12:00:00,626.0,626.0
189,30000000674,1000000000032,2023-10-03,00:00:00,846.0,506.0
190,30000000674,1000000000032,2023-10-04,12:00:00,671.0,671.0
191,30000000674,1000000000032,2023-10-04,12:00:00,28.0,28.0
192,30000000674,1000000000032,2023-10-04,00:00:00,1002.0,277.0
193,30000000674,1000000000032,2023-10-05,12:00:00,475.0,135.0
194,30000000674,1000000000032,2023-10-05,00:00:00,1040.0,315.0
195,30000000674,1000000000032,2023-10-06,12:00:00,739.0,399.0
196,30000000674,1000000000032,2023-10-06,00:00:00,997.0,272.0
197,30000000674,1000000000032,2023-10-07,12:00:00,897.0,557.0
198,30000000674,1000000000032,2023-10-07,00:00:00,1651.0,926.0
199,30000000674,1000000000032,2023-10-08,12:00:00,558.0,218.0
200,30000000674,1000000000032,2023-10-08,00:00:00,1625.0,900.0
201,30000000674,1000000000032,2023-10-09,12:00:00,423.0,83.0
202,30000000674,1000000000032,2023-10-09,00:00:00,900.0,175.0
203,30000000674,1000000000032,2023-10-10,12:00:00,669.0,329.0
204,30000000674,1000000000032,2023-10-10,00:00:00,1024.0,299.0
205,30000000674,1000000000032,2023-10-11,12:00:00,554.0,214.0
206,30000000674,1000000000032,2023-10-11,00:00:00,829.0,104.0
207,30000000674,1000000000032,2023-10-12,12:00:00,513.0,173.0
208,30000000674,1000000000032,2023-10-12,00:00:00,1050.0,325.0
209,30000000674,1000000000032,2023-10-13,12:00:00,486.0,146.0
210,30000000674,1000000000032,2023-10-13,00:00:00,1312.0,587.0
211,30000000674,1000000000032,2023-10-14,12:00:00,975.0,635.0
212,30000000674,1000000000032,2023-10-14,00:00:00,1910.0,1185.0
213,30000000674,1000000000032,2023-10-15,12:00:00,769.0,429.0
214,30000000674,1000000000032,2023-10-15,00:00:00,1471.0,746.0
215,30000000674,1000000000032,2023-10-16,12:00:00,596.0,256.0
216,30000000674,1000000000032,2023-10-16,00:00:00,1151.0,426.0
217,30000000674,1000000000032,2023-10-17,12:00:00,594.0,254.0
218,30000000674,1000000000032,2023-10-17,00:00:00,1110.0,385.0
219,30000000674,1000000000032,2023-10-18,12:00:00,571.0,231.0
220,30000000674,1000000000032,2023-10-18,00:00:00,1275.0,550.0
221,30000000674,1000000000032,2023-10-19,12:00:00,697.0,357.0
222,30000000674,1000000000032,2023-10-19,00:00:00,1122.0,397.0
223,30000000674,1000000000032,2023-10-20,12:00:00,627.0,287.0
224,30000000674,1000000000032,2023-10-20,00:00:00,1004.0,279.0
225,30000000674,1000000000032,2023-10-21,12:00:00,513.0,173.0
226,30000000674,1000000000032,2023-10-21,00:00:00,1618.0,893.0
227,30000000674,1000000000032,2023-10-22,12:00:00,709.0,369.0
228,30000000674,1000000000032,2023-10-22,00:00:00,1519.0,794.0
229,30000000674,1000000000032,2023-10-23,12:00:00,600.0,260.0
230,30000000674,1000000000032,2023-10-23,00:00:00,962.0,237.0
231,30000000674,1000000000032,2023-10-24,12:00:00,562.0,222.0
232,30000000674,1000000000032,2023-10-24,00:00:00,1035.0,310.0
233,30000000674,1000000000032,2023-10-25,12:00:00,433.0,93.0
234,30000000674,1000000000032,2023-10-25,00:00:00,1315.0,590.0
235,30000000674,1000000000032,2023-10-26,12:00:00,449.0,109.0
236,30000000674,1000000000032,2023-10-26,12:00:00,38.0,38.0
237,30000000674,1000000000032,2023-10-26,00:00:00,1125.0,785.0
238,30000000674,1000000000032,2023-10-27,12:00:00,440.0,440.0
239,30000000674,1000000000032,2023-10-27,00:00:00,796.0,456.0
240,30000000674,1000000000032,2023-10-28,12:00:00,614.0,614.0
241,30000000674,1000000000032,2023-10-28,00:00:00,1400.0,1060.0
242,30000000674,1000000000032,2023-10-29,12:00:00,504.0,504.0
243,30000000674,1000000000032,2023-10-29,00:00:00,1803.0,1463.0
244,30000000674,1000000000032,2023-10-30,12:00:00,548.0,548.0
245,30000000674,1000000000032,2023-10-30,00:00:00,1012.0,672.0
246,30000000674,1000000000032,2023-10-31,12:00:00,527.0,527.0
247,30000000674,1000000000032,2023-10-31,00:00:00,1109.0,769.0
248,30000000674,1000000000041,2023-10-01,12:00:00,116.0,116.0
249,30000000674,1000000000041,2023-10-01,00:00:00,265.0,265.0
250,30000000674,1000000000041,2023-10-02,12:00:00,120.0,120.0
251,30000000674,1000000000041,2023-10-02,00:00:00,180.0,180.0
252,30000000674,1000000000041,2023-10-03,12:00:00,57.0,57.0
253,30000000674,1000000000041,2023-10-03,00:00:00,131.0,131.0
254,30000000674,1000000000041,2023-10-04,12:00:00,70.0,70.0
255,30000000674,1000000000041,2023-10-04,00:00:00,116.0,116.0
256,30000000674,1000000000041,2023-10-06,12:00:00,90.0,90.0
257,30000000674,1000000000041,2023-10-06,00:00:00,107.0,107.0
258,30000000674,1000000000041,2023-10-07,12:00:00,79.0,79.0
259,30000000674,1000000000041,2023-10-07,00:00:00,172.0,172.0
260,30000000674,1000000000041,2023-10-08,12:00:00,76.0,76.0
261,30000000674,1000000000041,2023-10-08,00:00:00,215.0,215.0
262,30000000674,1000000000041,2023-10-09,12:00:00,78.0,78.0
263,30000000674,1000000000041,2023-10-09,00:00:00,161.0,161.0
264,30000000674,1000000000041,2023-10-10,00:00:00,31.0,31.0
265,30000000674,1000000000041,2023-10-11,12:00:00,34.0,34.0
266,30000000674,1000000000041,2023-10-11,00:00:00,143.0,143.0
267,30000000674,1000000000041,2023-10-12,12:00:00,108.0,108.0
268,30000000674,1000000000041,2023-10-12,00:00:00,199.0,199.0
269,30000000674,1000000000041,2023-10-13,12:00:00,103.0,103.0
270,30000000674,1000000000041,2023-10-13,00:00:00,193.0,193.0
271,30000000674,1000000000041,2023-10-14,12:00:00,86.0,86.0
272,30000000674,1000000000041,2023-10-14,00:00:00,237.0,237.0
273,30000000674,1000000000041,2023-10-15,12:00:00,80.0,80.0
274,30000000674,1000000000041,2023-10-15,00:00:00,245.0,245.0
275,30000000674,1000000000041,2023-10-16,12:00:00,61.0,61.0
276,30000000674,1000000000041,2023-10-16,00:00:00,155.0,155.0
277,30000000674,1000000000041,2023-10-17,12:00:00,53.0,53.0
278,30000000674,1000000000041,2023-10-17,00:00:00,119.0,119.0
279,30000000674,1000000000041,2023-10-18,12:00:00,88.0,88.0
280,30000000674,1000000000041,2023-10-18,00:00:00,5.0,5.0
281,30000000674,1000000000041,2023-10-21,12:00:00,62.0,62.0
282,30000000674,1000000000041,2023-10-21,00:00:00,246.0,246.0
283,30000000674,1000000000041,2023-10-22,12:00:00,54.0,54.0
284,30000000674,1000000000041,2023-10-22,12:00:00,8.0,8.0
285,30000000674,1000000000041,2023-10-22,00:00:00,203.0,203.0
286,30000000674,1000000000041,2023-10-23,12:00:00,88.0,88.0
287,30000000674,1000000000041,2023-10-23,00:00:00,183.0,183.0
288,30000000674,1000000000041,2023-10-24,12:00:00,48.0,48.0
289,30000000674,1000000000041,2023-10-24,00:00:00,141.0,141.0
290,30000000674,1000000000041,2023-10-25,12:00:00,60.0,60.0
291,30000000674,1000000000041,2023-10-25,00:00:00,94.0,94.0
292,30000000674,1000000000041,2023-10-26,12:00:00,58.0,58.0
293,30000000674,1000000000041,2023-10-26,00:00:00,189.0,189.0
294,30000000674,1000000000041,2023-10-27,12:00:00,105.0,105.0
295,30000000674,1000000000041,2023-10-27,12:00:00,7.0,7.0
296,30000000674,1000000000041,2023-10-27,00:00:00,152.0,152.0
297,30000000674,1000000000041,2023-10-28,12:00:00,121.0,121.0
298,30000000674,1000000000041,2023-10-28,00:00:00,183.0,183.0
299,30000000674,1000000000041,2023-10-29,12:00:00,96.0,96.0
300,30000000674,1000000000041,2023-10-29,00:00:00,229.0,229.0
301,30000000674,1000000000041,2023-10-30,12:00:00,99.0,99.0
302,30000000674,1000000000041,2023-10-30,00:00:00,114.0,114.0
303,30000000674,1000000000041,2023-10-31,12:00:00,123.0,123.0
304,30000000674,1000000000041,2023-10-31,00:00:00,127.0,127.0
305,30000000765,1000000000002,2023-10-01,12:00:00,380.0,40.0
306,30000000765,1000000000002,2023-10-01,00:00:00,2137.0,1412.0
307,30000000765,1000000000002,2023-10-02,12:00:00,541.0,201.0
308,30000000765,1000000000002,2023-10-02,00:00:00,1059.0,334.0
309,30000000765,1000000000002,2023-10-03,12:00:00,684.0,344.0
310,30000000765,1000000000002,2023-10-03,00:00:00,1075.0,350.0
311,30000000765,1000000000002,2023-10-04,12:00:00,688.0,348.0
312,30000000765,1000000000002,2023-10-04,00:00:00,1330.0,605.0
313,30000000765,1000000000002,2023-10-05,12:00:00,478.0,138.0
314,30000000765,1000000000002,2023-10-05,12:00:00,32.0,32.0
315,30000000765,1000000000002,2023-10-05,00:00:00,1080.0,740.0
316,30000000765,1000000000002,2023-10-06,12:00:00,724.0,724.0
317,30000000765,1000000000002,2023-10-06,00:00:00,1230.0,890.0
318,30000000765,1000000000002,2023-10-07,12:00:00,750.0,25.0
319,30000000765,1000000000002,2023-10-07,00:00:00,2079.0,1739.0
320,30000000765,1000000000002,2023-10-08,12:00:00,841.0,116.0
321,30000000765,1000000000002,2023-10-08,12:00:00,26.0,26.0
322,30000000765,1000000000002,2023-10-08,00:00:00,1642.0,917.0
323,30000000765,1000000000002,2023-10-09,12:00:00,799.0,459.0
324,30000000765,1000000000002,2023-10-09,00:00:00,1042.0,317.0
325,30000000765,1000000000002,2023-10-10,12:00:00,582.0,242.0
326,30000000765,1000000000002,2023-10-10,00:00:00,1007.0,282.0
327,30000000765,1000000000002,2023-10-11,12:00:00,680.0,340.0
328,30000000765,1000000000002,2023-10-11,00:00:00,1179.0,454.0
329,30000000765,1000000000002,2023-10-12,12:00:00,557.0,217.0
330,30000000765,1000000000002,2023-10-12,00:00:00,1060.0,335.0
331,30000000765,1000000000002,2023-10-13,12:00:00,889.0,549.0
332,30000000765,1000000000002,2023-10-13,00:00:00,1330.0,605.0
333,30000000765,1000000000002,2023-10-14,12:00:00,576.0,236.0
334,30000000765,1000000000002,2023-10-14,00:00:00,2171.0,1446.0
335,30000000765,1000000000002,2023-10-15,12:00:00,783.0,443.0
336,30000000765,1000000000002,2023-10-15,00:00:00,1921.0,1196.0
337,30000000765,1000000000002,2023-10-16,12:00:00,612.0,272.0
338,30000000765,1000000000002,2023-10-16,00:00:00,1256.0,531.0
339,30000000765,1000000000002,2023-10-17,12:00:00,459.0,119.0
340,30000000765,1000000000002,2023-10-17,00:00:00,1256.0,531.0
341,30000000765,1000000000002,2023-10-18,12:00:00,550.0,210.0
342,30000000765,1000000000002,2023-10-18,00:00:00,1098.0,373.0
343,30000000765,1000000000002,2023-10-19,12:00:00,661.0,321.0
344,30000000765,1000000000002,2023-10-19,00:00:00,1200.0,475.0
345,30000000765,1000000000002,2023-10-20,12:00:00,772.0,432.0
346,30000000765,1000000000002,2023-10-20,12:00:00,21.0,21.0
347,30000000765,1000000000002,2023-10-20,00:00:00,1164.0,824.0
348,30000000765,1000000000002,2023-10-21,12:00:00,927.0,202.0
349,30000000765,1000000000002,2023-10-21,00:00:00,1577.0,1237.0
350,30000000765,1000000000002,2023-10-22,12:00:00,1034.0,309.0
351,30000000765,1000000000002,2023-10-22,12:00:00,27.0,27.0
352,30000000765,1000000000002,2023-10-22,00:00:00,2139.0,1414.0
353,30000000765,1000000000002,2023-10-23,12:00:00,713.0,373.0
354,30000000765,1000000000002,2023-10-23,12:00:00,27.0,27.0
355,30000000765,1000000000002,2023-10-23,00:00:00,1008.0,668.0
356,30000000765,1000000000002,2023-10-24,12:00:00,591.0,591.0
357,30000000765,1000000000002,2023-10-24,00:00:00,1074.0,734.0
358,30000000765,1000000000002,2023-10-25,12:00:00,585.0,585.0
359,30000000765,1000000000002,2023-10-25,00:00:00,1059.0,719.0
360,30000000765,1000000000002,2023-10-26,12:00:00,515.0,515.0
361,30000000765,1000000000002,2023-10-26,00:00:00,898.0,558.0
362,30000000765,1000000000002,2023-10-27,12:00:00,793.0,68.0
363,30000000765,1000000000002,2023-10-27,00:00:00,1052.0,712.0
364,30000000765,1000000000002,2023-10-28,12:00:00,658.0,658.0
365,30000000765,1000000000002,2023-10-28,12:00:00,19.0,19.0
366,30000000765,1000000000002,2023-10-28,00:00:00,1934.0,1209.0
367,30000000765,1000000000002,2023-10-29,12:00:00,546.0,206.0
368,30000000765,1000000000002,2023-10-29,12:00:00,18.0,18.0
369,30000000765,1000000000002,2023-10-29,00:00:00,2308.0,1968.0
370,30000000765,1000000000002,2023-10-30,12:00:00,510.0,510.0
371,30000000765,1000000000002,2023-10-30,00:00:00,1036.0,696.0
372,30000000765,1000000000002,2023-10-31,12:00:00,640.0,640.0
373,30000000765,1000000000002,2023-10-31,00:00:00,283.0,283.0
374,30000000765,1000000000009,2023-10-01,00:00:00,9.0,9.0
375,30000000765,1000000000009,2023-10-03,12:00:00,13.0,13.0
376,30000000765,1000000000009,2023-10-03,00:00:00,26.0,26.0
377,30000000765,1000000000009,2023-10-04,12:00:00,7.0,7.0
378,30000000765,1000000000009,2023-10-04,00:00:00,49.0,49.0
379,30000000765,1000000000009,2023-10-05,12:00:00,9.0,9.0
380,30000000765,1000000000009,2023-10-05,00:00:00,28.0,28.0
381,30000000765,1000000000009,2023-10-06,12:00:00,7.0,7.0
382,30000000765,1000000000009,2023-10-06,00:00:00,16.0,16.0
383,30000000765,1000000000009,2023-10-07,12:00:00,19.0,19.0
384,30000000765,1000000000009,2023-10-07,00:00:00,62.0,62.0
385,30000000765,1000000000009,2023-10-08,12:00:00,21.0,21.0
386,30000000765,1000000000009,2023-10-08,00:00:00,46.0,46.0
387,30000000765,1000000000009,2023-10-09,12:00:00,18.0,18.0
388,30000000765,1000000000009,2023-10-09,00:00:00,40.0,40.0
389,30000000765,1000000000009,2023-10-10,12:00:00,10.0,10.0
390,30000000765,1000000000009,2023-10-10,00:00:00,31.0,31.0
391,30000000765,1000000000009,2023-10-11,12:00:00,11.0,11.0
392,30000000765,1000000000009,2023-10-11,00:00:00,30.0,30.0
393,30000000765,1000000000009,2023-10-12,12:00:00,20.0,20.0
394,30000000765,1000000000009,2023-10-12,00:00:00,36.0,36.0
395,30000000765,1000000000009,2023-10-13,12:00:00,18.0,18.0
396,30000000765,1000000000009,2023-10-13,00:00:00,22.0,22.0
397,30000000765,1000000000009,2023-10-14,12:00:00,20.0,20.0
398,30000000765,1000000000009,2023-10-14,00:00:00,51.0,51.0
399,30000000765,1000000000009,2023-10-15,12:00:00,22.0,22.0
400,30000000765,1000000000009,2023-10-15,00:00:00,57.0,57.0
401,30000000765,1000000000009,2023-10-16,12:00:00,30.0,30.0
402,30000000765,1000000000009,2023-10-16,00:00:00,29.0,29.0
403,30000000765,1000000000009,2023-10-17,00:00:00,19.0,19.0
404,30000000765,1000000000009,2023-10-19,12:00:00,10.0,10.0
405,30000000765,1000000000009,2023-10-19,00:00:00,27.0,27.0
406,30000000765,1000000000009,2023-10-20,12:00:00,16.0,16.0
